user_id,item_id,cart_value,num_items_in_cart,hour_of_day,avg_order_value,beverage_preference_score,dessert_preference_score,order_frequency_30d,item_price,item_margin,item_category,item_popularity_score,item_is_beverage,item_is_dessert,purchase_prob,purchased
268,74,440,3,20,426,0.21825388786506417,0.9849896561408751,9,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
2,31,401,2,21,420,0.12466268120326685,0.265046428325004,11,277,98,beverage,0.5739498660690104,1,0,0.21368877757478213,0
769,78,217,4,21,461,0.54669741271407,0.6478174459905284,6,225,131,beverage,0.4084555814084826,1,0,0.33320034009591754,0
15,67,250,4,0,280,0.9198556164127605,0.5303021332491583,8,212,26,dessert,0.33440117898874866,0,1,0.3199708757724972,0
605,38,706,3,6,157,0.9366056922949615,0.9640174071177023,9,233,138,beverage,0.0402580030092321,1,0,0.3725333082903349,0
357,93,871,3,5,719,0.5074677337608362,0.12626474156450274,16,351,49,main,0.6723838432917036,0,0,0.15897676865834076,1
645,9,1096,1,21,554,0.9309486955069778,0.1391967013456955,13,205,64,beverage,0.1709364024208483,1,0,0.410971889136263,0
812,86,536,3,0,469,0.5622968158779098,0.43381741957652953,6,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
838,23,731,5,6,153,0.7820280876703859,0.43272913601970464,14,348,99,beverage,0.9746905960485515,1,0,0.4555465455108261,0
132,99,1197,4,13,320,0.6514203883518642,0.7848969771114676,8,352,12,beverage,0.7379509473975921,1,0,0.36701630598507773,1
311,57,461,2,5,451,0.9556514982297534,0.5052067735766382,2,331,15,beverage,0.09536092127300355,1,0,0.3402676337235267,0
966,68,195,1,9,776,0.6881347060865421,0.04389994264300512,12,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
481,63,391,5,17,211,0.13271575404306035,0.2806832155159743,19,244,29,dessert,0.7524683375864943,0,1,0.31269863217209115,0
894,18,126,3,15,469,0.4395116886329101,0.770158211757096,4,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
543,7,920,2,11,660,0.7252576604151365,0.873698593466345,12,153,14,dessert,0.4171934185645765,0,1,0.4690482617528188,0
304,70,404,3,10,522,0.5929399348417032,0.6542925523249619,1,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
268,39,822,5,23,426,0.21825388786506417,0.9849896561408751,9,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
413,12,969,2,7,581,0.9436159201675989,0.24189382825883898,3,196,111,side,0.8979646468477885,0,0,0.2815929293695577,0
24,26,868,3,14,609,0.49836777273947974,0.8117697880901376,10,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
980,81,1085,5,22,290,0.15016900081704165,0.7117228057460487,1,295,70,dessert,0.034672704226066386,0,1,0.27295138256902785,0
315,87,1041,5,11,265,0.5508573706091393,0.6679199988036271,13,165,108,dessert,0.8860861088135163,0,1,0.49509322140379136,1
570,1,304,2,22,654,0.16352387258502277,0.8224223736682784,13,188,27,side,0.9385297834731304,0,0,0.29370595669462607,0
724,15,966,5,6,210,0.4135491015253515,0.73786951856153,12,87,68,dessert,0.10024556372287663,0,1,0.3979099683130343,0
667,13,1114,3,15,700,0.7622851347766157,0.790509794274885,6,233,102,side,0.08412766225938284,0,0,0.10032553245187657,1
825,16,677,2,3,499,0.23464208185545354,0.6663854135782065,8,168,11,beverage,0.016592480632597884,1,0,0.18971112068315565,0
275,59,761,1,0,182,0.4674015112498697,0.4978125080342902,2,260,58,beverage,0.33745427896422897,1,0,0.27771130916780673,0
929,69,778,5,0,540,0.41412975252892703,0.07560504061675077,15,230,22,side,0.5299405869302329,0,0,0.1909881173860466,1
388,98,319,3,20,245,0.7496518317429247,0.5466482201877885,7,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
721,16,399,2,14,344,0.6103337833109184,0.8284692994491171,5,168,11,beverage,0.016592480632597884,1,0,0.3024186311197951,0
443,44,357,1,13,192,0.12518579220255044,0.8292867993167555,17,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
998,37,814,1,14,556,0.17410933533408435,0.47690010646797,9,287,120,beverage,0.3064328227033716,1,0,0.1700193651408996,0
426,63,339,4,1,757,0.864358249839637,0.8923024981396522,3,244,29,dessert,0.7524683375864943,0,1,0.4961844169591945,1
56,5,317,4,15,658,0.1552402459307125,0.04317373579701167,9,164,98,dessert,0.3072164170212709,0,1,0.1923954041433577,1
696,59,564,2,4,484,0.5801723692273323,0.8539619669554221,3,260,58,beverage,0.33745427896422897,1,0,0.31154256656104545,0
970,48,294,5,10,160,0.038426348962324997,0.04997902865967874,16,336,87,side,0.5498685627762052,0,0,0.14197371255524105,0
565,20,369,3,10,510,0.8707499012725114,0.2753811742554185,15,263,20,dessert,0.2338128330930641,0,1,0.1978769188952384,0
720,98,662,5,0,430,0.31130769915600365,0.6768212988573956,2,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
367,22,455,3,1,154,0.10698063882695841,0.6428819100587077,16,226,85,beverage,0.8349472056944037,1,0,0.2860836327869683,0
940,75,639,3,0,306,0.5353101314525917,0.3881657061269955,7,189,72,dessert,0.1492494697414739,0,1,0.2517996057863935,1
341,56,575,4,2,655,0.837013328363672,0.1737615931357438,19,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
804,63,664,4,19,772,0.33300191305819793,0.3162701497293068,14,244,29,dessert,0.7524683375864943,0,1,0.3233747124360909,1
851,28,407,5,0,794,0.5156794276964978,0.8801567379214851,2,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
303,26,727,2,16,195,0.5369744228934136,0.8939897100078704,4,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
763,5,508,3,1,177,0.8627970775432285,0.4764369863437916,3,164,98,dessert,0.3072164170212709,0,1,0.32237437930739166,0
373,20,620,4,13,519,0.9320281055100175,0.3039464012407238,13,263,20,dessert,0.2338128330930641,0,1,0.20644648699082996,1
949,70,584,2,19,671,0.547959488973693,0.06220322616470275,18,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
815,40,793,4,1,526,0.6900048908206657,0.9640784164901082,5,259,88,beverage,0.3976844144330547,1,0,0.35703835013281066,1
111,79,1029,3,17,248,0.48743119824951364,0.0032182636042786816,19,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
877,4,750,1,7,762,0.4870619188189359,0.41364267491863527,7,198,147,dessert,0.22267607912308496,0,1,0.26962801830020755,0
5,14,896,4,7,170,0.5188380571260721,0.9678600348450305,18,77,82,dessert,0.39310390755940106,0,1,0.5304787919653894,0
929,20,210,2,6,540,0.41412975252892703,0.07560504061675077,15,263,20,dessert,0.2338128330930641,0,1,0.13794407880363807,0
702,57,703,5,10,287,0.9555236959549347,0.4483190553694222,15,331,15,beverage,0.09536092127300355,1,0,0.34022929304108107,0
845,3,319,5,19,343,0.9369578230310628,0.416504431903879,12,354,49,dessert,0.6227534032398411,0,1,0.2725020102191319,0
943,68,1128,3,6,246,0.24120145759954148,0.3451922084942105,16,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
278,6,768,1,21,524,0.9911686261369765,0.8221031606002255,2,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
381,34,994,4,6,266,0.5821704601762733,0.9071950307058299,19,132,31,main,0.5832523923125568,0,0,0.2506504784625113,0
851,35,612,4,16,794,0.5156794276964978,0.8801567379214851,2,235,49,dessert,0.011302536589022472,0,1,0.34880752869425,1
12,14,218,1,14,237,0.3334991716911442,0.6150129680388666,10,77,82,dessert,0.39310390755940106,0,1,0.42462467192354025,0
302,91,484,3,20,626,0.22381761482262308,0.18422483923802613,2,192,121,beverage,0.41130397206623126,1,0,0.2534060788600332,0
555,1,359,3,20,680,0.1315676851272598,0.04373907230894736,11,188,27,side,0.9385297834731304,0,0,0.29370595669462607,0
616,56,233,2,6,350,0.004939980934409616,0.11613896020052561,13,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
159,4,201,2,19,777,0.47605040219909966,0.026196708532064794,1,198,147,dessert,0.22267607912308496,0,1,0.15339422838423644,1
153,70,484,2,16,339,0.38929561404197655,0.383832951933044,9,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
753,85,554,3,18,175,0.2748060355481361,0.07290183536790351,14,198,59,beverage,0.6415044812562517,1,0,0.31174270691569117,0
180,94,1185,4,13,262,0.7994158789689793,0.7655128989911097,4,74,141,side,0.8260646845482855,0,0,0.32821293690965714,1
525,31,1059,5,19,379,0.6503256863469369,0.3838388830449795,17,277,98,beverage,0.5739498660690104,1,0,0.3713876791178832,1
179,71,1000,3,4,536,0.8191023176741997,0.7295082286523967,15,331,137,dessert,0.5719958782835928,0,1,0.36775164425243756,0
376,40,665,1,11,269,0.6878857223008134,0.871204482263052,10,259,88,beverage,0.3976844144330547,1,0,0.35640259957685494,1
803,41,106,5,23,183,0.3243337531153756,0.7409040561520714,19,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
775,74,967,3,23,423,0.13643975255673313,0.6247838627894025,8,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
167,64,614,3,11,383,0.05142581348425035,0.4296568127389351,6,332,143,dessert,0.051293848981215584,0,1,0.17315581361792365,1
213,39,431,2,1,613,0.9710582451653678,0.05225787928602377,12,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
149,82,544,4,3,655,0.7380336164263704,0.785651618080232,1,138,134,beverage,0.391910562943909,1,0,0.43079219751669295,0
15,37,434,4,1,280,0.9198556164127605,0.5303021332491583,8,287,120,beverage,0.3064328227033716,1,0,0.39374324946450245,1
90,41,760,5,4,797,0.20788625514602732,0.5542265141320166,3,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
119,36,387,3,19,547,0.2578876854332023,0.06485359448296835,9,301,110,main,0.787371958149273,0,0,0.20697439162985462,0
955,55,1135,2,1,365,0.32467592689006,0.9579341210567704,17,167,22,main,0.8173053122132368,0,0,0.27996106244264735,0
252,70,1096,1,12,774,0.7682734138645182,0.8064036172328395,7,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
59,54,272,3,2,230,0.9461154621336327,0.7259799099852955,11,299,36,side,0.22607907101056268,0,0,0.09571581420211253,0
265,88,420,2,14,310,0.42777313373586234,0.8705784250460069,9,263,41,dessert,0.8956899442666165,0,1,0.5088115163671254,1
408,53,1168,1,18,243,0.6545112142811352,0.872753839566128,7,116,63,beverage,0.22431855885352625,1,0,0.3832170760550458,0
30,21,310,1,15,208,0.013094456588333636,0.3721670238375133,7,267,117,beverage,0.02370775364451838,1,0,0.07516988770540377,0
20,26,1006,5,13,535,0.22460482293998196,0.9799703293588506,3,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
730,46,836,4,22,753,0.7090462617224327,0.6585405156700549,14,233,99,dessert,0.9042432914075651,0,1,0.4619108129825295,0
592,37,516,4,3,675,0.03667142693354297,0.409628894895232,4,287,120,beverage,0.3064328227033716,1,0,0.1287879926207372,0
288,38,363,5,16,426,0.7795844735667533,0.7979141596158941,3,233,138,beverage,0.0402580030092321,1,0,0.3254269426718724,1
542,14,400,3,20,649,0.43861541918959046,0.6125734683448192,19,77,82,dessert,0.39310390755940106,0,1,0.42389282201532597,0
497,65,203,2,21,516,0.8017280830697918,0.6170665161178013,11,162,68,beverage,0.49253538071428926,1,0,0.45802550106379536,1
745,60,1086,4,21,363,0.21204483990822665,0.9551152072917014,1,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
473,59,320,5,11,245,0.00977084741918366,0.045648745502383736,5,260,58,beverage,0.33745427896422897,1,0,0.1404221100186009,0
404,7,433,4,1,434,0.6936822257814886,0.7266709920703233,2,153,14,dessert,0.4171934185645765,0,1,0.4249399813340123,0
547,43,517,4,20,281,0.4217209268734554,0.06644384435577488,14,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
960,42,734,4,19,306,0.45944676840598664,0.07623921797356448,10,345,108,beverage,0.5441986625037022,1,0,0.27417376302253643,1
131,5,1060,3,13,380,0.5541780025157934,0.3342383186960608,16,164,98,dessert,0.3072164170212709,0,1,0.2797147790130724,1
323,83,535,5,20,715,0.22018320194981134,0.5273996221226763,10,115,80,main,0.6971636921379805,0,0,0.28193273842759614,0
857,26,493,4,22,262,0.9305952146439163,0.6516397604772766,12,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
131,44,833,4,2,380,0.5541780025157934,0.3342383186960608,16,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
520,22,142,5,15,737,0.5553635509376312,0.25760722033372185,7,226,85,beverage,0.8349472056944037,1,0,0.4205985064201701,0
29,80,309,1,7,624,0.6322642879195304,0.22461561184385193,1,178,113,beverage,0.056680432165835404,1,0,0.31201537280902614,0
626,12,1065,3,11,391,0.3079299415911909,0.3855119047369223,12,196,111,side,0.8979646468477885,0,0,0.2815929293695577,0
300,67,110,3,8,369,0.8158331249906178,0.14071152804875842,9,212,26,dessert,0.33440117898874866,0,1,0.20309369421237727,0
3,83,315,2,0,256,0.9208418826173723,0.020944961030912812,7,115,80,main,0.6971636921379805,0,0,0.28193273842759614,1
324,63,324,2,0,719,0.6832587636595959,0.7193536223691586,4,244,29,dessert,0.7524683375864943,0,1,0.4442997542280464,0
508,24,757,1,8,718,0.08162998203058958,0.42182817853883137,1,213,132,beverage,0.1354595367946908,1,0,0.14508090196811504,1
236,85,872,2,14,453,0.23295947475363377,0.06766836190000158,1,198,59,beverage,0.6415044812562517,1,0,0.2991887386773405,0
534,51,115,4,9,178,0.742706521199981,0.941725711618925,3,74,23,dessert,0.832363539660995,0,1,0.6119904214178765,0
15,47,1132,4,16,280,0.9198556164127605,0.5303021332491583,8,125,90,beverage,0.37472197050737643,1,0,0.48840107902530344,1
533,60,613,2,1,666,0.727169069766308,0.3547712918359842,11,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
996,16,392,3,2,445,0.6613706110704144,0.7573102071344389,19,168,11,beverage,0.016592480632597884,1,0,0.3177296794476439,0
583,39,157,1,22,352,0.5197739485560177,0.14259414408190874,11,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
815,74,1084,4,9,526,0.6900048908206657,0.9640784164901082,5,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
445,88,950,1,18,434,0.4303058948994627,0.5717723520483222,7,263,41,dessert,0.8956899442666165,0,1,0.41916969446782,1
992,68,747,2,8,527,0.35325140850206416,0.9437015928202208,18,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
502,84,560,5,17,174,0.5475923761537362,0.49354658034011867,19,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
955,25,1068,1,2,365,0.32467592689006,0.9579341210567704,17,107,134,beverage,0.23147521376529812,1,0,0.2901978208200776,0
229,79,791,1,8,760,0.31529033783061033,0.250966661340298,17,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
106,55,389,2,21,182,0.29446575954191767,0.8861957804650745,8,167,22,main,0.8173053122132368,0,0,0.27996106244264735,1
719,39,1019,2,10,509,0.5391612766752545,0.9978208556819782,14,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
388,84,348,4,8,245,0.7496518317429247,0.5466482201877885,7,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
719,95,832,5,4,509,0.5391612766752545,0.9978208556819782,14,326,99,side,0.673092130911217,0,0,0.1716184261822434,1
262,67,624,5,19,302,0.04209318963636188,0.20488127415071256,2,212,26,dessert,0.33440117898874866,0,1,0.2223446180429635,0
562,7,804,1,17,207,0.8543850933695791,0.6924928266692253,8,153,14,dessert,0.4171934185645765,0,1,0.4146865317136829,0
64,72,871,5,11,715,0.02538635566034486,0.7328015447662506,19,224,53,side,0.8054323292999863,0,0,0.24908646585999727,0
264,44,675,2,16,312,0.9877223897360315,0.8795818549515292,5,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
337,16,941,2,20,626,0.6584518346584255,0.3577982653254418,15,168,11,beverage,0.016592480632597884,1,0,0.31685404652404725,0
300,40,843,2,16,369,0.8158331249906178,0.14071152804875842,9,259,88,beverage,0.3976844144330547,1,0,0.39478682038379626,1
377,76,266,1,15,753,0.0678370591051719,0.7660647765353026,6,181,90,main,0.2681743677449133,0,0,0.16313487354898265,0
174,8,348,3,21,591,0.7281887562036033,0.13347997241594378,15,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
962,69,439,2,21,473,0.8920846889402344,0.8069654908839936,1,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
151,90,208,5,13,622,0.6031521094663882,0.40990488969628824,4,302,137,dessert,0.2299937539632405,0,1,0.21797021770153457,0
475,23,929,5,22,186,0.5177116433847114,0.2768143077913058,12,348,99,beverage,0.9746905960485515,1,0,0.3762516122251237,0
265,72,516,2,8,310,0.42777313373586234,0.8705784250460069,9,224,53,side,0.8054323292999863,0,0,0.24908646585999727,0
328,10,525,3,21,788,0.480586577326648,0.18741194409758222,10,322,46,side,0.41814478816279965,0,0,0.12262895763255993,0
972,34,1167,1,12,699,0.46147746462473416,0.9811925291641158,15,132,31,main,0.5832523923125568,0,0,0.2506504784625113,1
815,28,441,2,2,526,0.6900048908206657,0.9640784164901082,5,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
162,7,1102,1,23,605,0.7325720972102503,0.2730708099728124,17,153,14,dessert,0.4171934185645765,0,1,0.288859926704759,0
437,16,300,3,4,576,0.032526179491251916,0.8313735143857098,13,168,11,beverage,0.016592480632597884,1,0,0.12907634997389517,0
342,70,477,2,23,185,0.6974714616692836,0.7120140203307808,17,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
366,11,557,2,7,769,0.7798453951511436,0.27927608845441043,18,55,65,dessert,0.7572829782755007,0,1,0.40773942219142334,0
464,78,1090,2,2,562,0.48050694725782894,0.9505310525862035,5,225,131,beverage,0.4084555814084826,1,0,0.31334320045904523,1
749,92,1000,4,22,256,0.9000231233980112,0.5006242680704178,18,299,77,dessert,0.24053158518014872,0,1,0.24879359745715507,0
198,49,731,2,15,352,0.24966800885918594,0.06536615756438524,19,191,15,beverage,0.05057310382422886,1,0,0.18951502342260157,0
499,23,1151,2,3,218,0.8148251137465122,0.3452231428016921,15,348,99,beverage,0.9746905960485515,1,0,0.465385653333664,0
15,36,639,3,8,280,0.9198556164127605,0.5303021332491583,8,301,110,main,0.787371958149273,0,0,0.20697439162985462,0
820,77,294,3,6,652,0.7561633288952461,0.6327118787486009,8,136,109,side,0.3610747263410372,0,0,0.20421494526820744,0
295,10,871,4,17,341,0.1738952492194873,0.31676167706752667,10,322,46,side,0.41814478816279965,0,0,0.12262895763255993,0
867,98,971,2,16,159,0.40298017876516146,0.058091952080349785,9,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
510,80,788,5,21,258,0.24710323401014644,0.9076110025565549,2,178,113,beverage,0.056680432165835404,1,0,0.196467056636211,1
787,58,227,1,5,275,0.0794193689889866,0.49669542281794654,16,59,67,side,0.45005863942622526,0,0,0.26051172788524507,0
983,54,205,2,9,772,0.6802277792083533,0.25954178317609033,10,299,36,side,0.22607907101056268,0,0,0.09571581420211253,0
238,26,451,4,4,602,0.8700988739009299,0.5435382173426461,14,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
580,66,933,5,14,298,0.23605046334646396,0.37455288702012135,14,320,141,dessert,0.44210703467972,0,1,0.2407872730419804,1
300,59,413,3,1,369,0.8158331249906178,0.14071152804875842,9,260,58,beverage,0.33745427896422897,1,0,0.38224079329003113,0
5,1,1100,1,14,170,0.5188380571260721,0.9678600348450305,18,188,27,side,0.9385297834731304,0,0,0.29370595669462607,1
219,67,483,4,8,297,0.8289154741506773,0.6541746014740745,14,212,26,dessert,0.33440117898874866,0,1,0.35713261623997206,0
765,17,1101,3,5,365,0.09571455552016173,0.640476042175844,13,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
452,19,116,2,3,184,0.31036195892357377,0.8925232899548461,13,117,39,side,0.1630191138148862,0,0,0.17410382276297726,0
432,84,1189,4,22,646,0.770921844644052,0.5828068350834896,5,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
806,62,985,2,13,744,0.9941393612211675,0.3602339188004279,2,54,14,dessert,0.2111259425580374,0,1,0.3232953641517359,0
869,77,170,4,8,799,0.6949510889024617,0.5158619027123281,18,136,109,side,0.3610747263410372,0,0,0.20421494526820744,0
385,71,1184,4,23,207,0.8715368061523763,0.4470555438064254,9,331,137,dessert,0.5719958782835928,0,1,0.28301583879864617,0
618,1,543,2,0,707,0.6391199378155004,0.3139667173773528,16,188,27,side,0.9385297834731304,0,0,0.29370595669462607,1
294,89,1068,4,18,696,0.9949078226464353,0.7932613504382544,15,343,67,main,0.2972872042813265,0,0,0.08795744085626529,0
117,82,582,3,9,367,0.5416342146608669,0.48097288988612374,4,138,134,beverage,0.391910562943909,1,0,0.3718723769870419,0
404,41,616,3,17,434,0.6936822257814886,0.7266709920703233,2,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
679,27,416,1,18,452,0.44869362262253065,0.37532990791960186,6,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
996,28,1144,1,20,445,0.6613706110704144,0.7573102071344389,19,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
762,68,797,4,5,623,0.7368737449441821,0.32149570124788196,6,154,23,main,0.3945723153189238,0,0,0.20191446306378474,0
593,27,820,3,2,292,0.7364020150656405,0.3112174950633936,8,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
565,59,330,2,17,510,0.8707499012725114,0.2753811742554185,15,260,58,beverage,0.33745427896422897,1,0,0.3987158261745992,1
751,89,963,4,20,722,0.23687055897448206,0.7070864772666982,17,343,67,main,0.2972872042813265,0,0,0.08795744085626529,0
877,4,662,2,19,762,0.4870619188189359,0.41364267491863527,7,198,147,dessert,0.22267607912308496,0,1,0.26962801830020755,1
11,14,868,5,20,608,0.004632023004602859,0.12138641815940643,5,77,82,dessert,0.39310390755940106,0,1,0.2765367069597021,0
208,72,907,1,9,758,0.9154882975880418,0.0218233967754895,12,224,53,side,0.8054323292999863,0,0,0.24908646585999727,0
164,31,629,4,19,798,0.031183135061284672,0.29872557358877305,9,277,98,beverage,0.5739498660690104,1,0,0.1856449137321875,0
877,51,389,4,3,762,0.4870619188189359,0.41364267491863527,7,74,23,dessert,0.832363539660995,0,1,0.4535655104077896,0
293,89,199,2,7,665,0.927752283195213,0.6958991181688025,6,343,67,main,0.2972872042813265,0,0,0.08795744085626529,0
910,36,248,1,15,551,0.14224936868719618,0.8985606046748393,3,301,110,main,0.787371958149273,0,0,0.20697439162985462,1
518,14,494,2,21,364,0.6587077755008761,0.636401370183407,16,77,82,dessert,0.39310390755940106,0,1,0.4310411925669023,1
77,40,475,2,1,487,0.23818278104672652,0.24667886452162302,8,259,88,beverage,0.3976844144330547,1,0,0.2214917172006289,0
433,3,201,1,18,309,0.8447832281168877,0.9954375161913099,1,354,49,dessert,0.6227534032398411,0,1,0.44618193550536117,0
576,52,881,5,14,283,0.7734731256866006,0.3711724234376276,10,339,81,side,0.8056488053633419,0,0,0.1916297610726684,0
613,99,191,3,7,190,0.14834320096208886,0.4585230088818907,10,352,12,beverage,0.7379509473975921,1,0,0.2160931497681451,0
962,83,510,3,16,473,0.8920846889402344,0.8069654908839936,1,115,80,main,0.6971636921379805,0,0,0.28193273842759614,1
868,26,505,5,12,410,0.17352451498650867,0.1115122123212764,8,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
811,20,120,1,21,431,0.060142342600785215,0.8918721448107347,18,263,20,dessert,0.2338128330930641,0,1,0.38282421006183326,1
798,59,731,4,2,295,0.23371208191043302,0.7069764874557162,7,260,58,beverage,0.33745427896422897,1,0,0.20760448036597567,0
682,85,118,1,9,727,0.22726962726315147,0.7617981913776972,11,198,59,beverage,0.6415044812562517,1,0,0.2974817844301958,1
76,63,252,2,12,445,0.6527461078518747,0.009331619827093296,13,244,29,dessert,0.7524683375864943,0,1,0.23129315346542687,0
47,70,400,1,10,163,0.47206694510999925,0.46053949727414,10,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
766,46,512,3,0,535,0.023638586046336396,0.9789811151748089,2,233,99,dessert,0.9042432914075651,0,1,0.5580429928339556,0
81,53,301,4,13,529,0.8556964681062857,0.40149431586128825,16,116,63,beverage,0.22431855885352625,1,0,0.4435726522025909,0
894,30,238,5,1,469,0.4395116886329101,0.770158211757096,4,154,61,side,0.0393918336928194,0,0,0.13087836673856387,0
720,16,123,1,21,430,0.31130769915600365,0.6768212988573956,2,168,11,beverage,0.016592480632597884,1,0,0.2127108058733207,0
208,49,111,4,11,758,0.9154882975880418,0.0218233967754895,12,191,15,beverage,0.05057310382422886,1,0,0.3892611100412583,0
444,6,234,4,3,705,0.6855652872289714,0.8789789002822673,10,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
970,82,1035,3,11,160,0.038426348962324997,0.04997902865967874,16,138,134,beverage,0.391910562943909,1,0,0.2209100172774793,0
595,27,180,2,0,662,0.4746308757498139,0.6057792494526903,5,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
521,9,1193,4,9,158,0.7192017782722638,0.059524700347771686,17,205,64,beverage,0.1709364024208483,1,0,0.34744781396584884,1
28,26,690,4,3,710,0.5805883502780435,0.9280836403260497,19,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
303,12,1091,1,1,195,0.5369744228934136,0.8939897100078704,4,196,111,side,0.8979646468477885,0,0,0.2815929293695577,1
993,65,810,5,22,200,0.2965355812876552,0.9601356044054472,6,162,68,beverage,0.49253538071428926,1,0,0.3064677505291544,0
464,85,896,1,21,562,0.48050694725782894,0.9505310525862035,5,198,59,beverage,0.6415044812562517,1,0,0.373452980428599,1
501,83,830,3,12,545,0.8948166560605276,0.8742225246851758,1,115,80,main,0.6971636921379805,0,0,0.28193273842759614,0
445,59,376,4,7,434,0.4303058948994627,0.5717723520483222,7,260,58,beverage,0.33745427896422897,1,0,0.2665826242626846,0
627,42,148,2,1,400,0.7046807627366467,0.3403871042545057,11,345,108,beverage,0.5441986625037022,1,0,0.3477439613217344,1
489,68,709,4,2,594,0.7064757264869012,0.3388606493387516,10,154,23,main,0.3945723153189238,0,0,0.20191446306378474,1
780,62,392,2,14,634,0.6924361513243696,0.8225347943841967,16,54,14,dessert,0.2111259425580374,0,1,0.4619856268268665,1
427,69,1144,2,6,474,0.47320990669155716,0.18533017952871444,13,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
558,98,571,2,9,600,0.17968310887024197,0.34316735317265823,18,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
358,64,329,5,19,491,0.00638587171683358,0.676177562075434,2,332,143,dessert,0.051293848981215584,0,1,0.24711203841887333,0
959,98,937,1,10,410,0.3944762785700353,0.6796203327351078,9,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
90,66,456,3,21,797,0.20788625514602732,0.5542265141320166,3,320,141,dessert,0.44210703467972,0,1,0.29468936117554895,0
52,53,640,5,22,241,0.52439026932758,0.17742876946970687,1,116,63,beverage,0.22431855885352625,1,0,0.34418079256897927,0
729,35,926,5,13,615,0.5251633836670602,0.768922782107641,6,235,49,dessert,0.011302536589022472,0,1,0.31543734195009676,1
859,70,1035,2,18,708,0.8174497084911916,0.31562734376335,17,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
588,92,1144,5,13,551,0.61714498660403,0.6458223862864843,9,299,77,dessert,0.24053158518014872,0,1,0.292353032921975,0
203,14,913,3,21,429,0.0394268113685059,0.13924537111759516,8,77,82,dessert,0.39310390755940106,0,1,0.2818943928471588,1
555,74,744,3,22,680,0.1315676851272598,0.04373907230894736,11,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
155,17,626,4,0,534,0.35567271646494913,0.5877693608621982,8,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
